id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15434742,Entire Astoria 1BD with balcony!,47989436,Jessy,Queens,Astoria,40.75627021,-73.91501372,Entire home/apt,90,1,9,9/11/17,1.13,1,75
9734420,Cute 2 Bed room in heart of Astoria,28632805,Marc,Queens,Astoria,40.76712977,-73.91055257,Entire home/apt,99,3,4,7/19/16,0.24,1,0
15436402,Modern style apartment with balcony in Astoria,11082833,Mash,Queens,Astoria,40.76231164,-73.9235369,Entire home/apt,80,2,1,1/23/17,0.12,1,0
13208233,Spacious 1st floor apartment in fantastic location,6357668,Ragi,Queens,Astoria,40.76278896,-73.91767231,Entire home/apt,69,4,0,,,1,0
9821359,"Adorable, quiet Astoria apartment",50588693,Robb,Queens,Astoria,40.76124983,-73.91008401,Private room,30,1,0,,,1,0
20417560,The City Farmhouse A&B - 10 Min to Manhattan!,119441,Angele,Queens,Astoria,40.75818473,-73.91397724,Entire home/apt,600,3,0,,,3,292
13732992,"2 bed Apartment right on Steinway Street, Astoria",71570170,Shahid,Queens,Astoria,40.76281125,-73.91580304,Entire home/apt,170,5,23,9/14/17,2.57,1,305
15855156,Cozy room in the heart of Astoria,40503875,Hebert,Queens,Astoria,40.75927154,-73.90919796,Private room,55,1,38,9/26/17,3.49,2,37
13997552,Modern 2-bedroom apartment near subway and parks,44502437,Negra,Queens,Astoria,40.7568671,-73.91596861,Entire home/apt,135,2,39,9/28/17,2.77,1,232
13811462,Gorgeous bedroom in the heart of Astoria,784923,Goran,Queens,Astoria,40.76520345,-73.91210021,Private room,85,1,2,9/20/17,2,1,354
9211534,"Spacious, Private Room For Rent",43846246,Zoey,Queens,Astoria,40.76547373,-73.92079026,Private room,70,1,0,,,1,0
13811666,Close to subway,81295676,Vicky,Queens,Astoria,40.76422858,-73.92060529,Private room,40,1,25,8/7/17,1.65,1,0
7387950,Welcome to a Great Place In NY!,38702377,Edwin,Queens,Astoria,40.76820136,-73.93393498,Private room,46,1,4,7/29/17,0.4,2,0
21022242,"Clean Room W/ 2 Beds, 2blocks from the Subway! NYC",108049235,Stoja,Queens,Astoria,40.7588298,-73.90820374,Private room,51,1,0,,,4,159
6731564,1 bedroom apt in Astoria,35254359,Romain,Queens,Astoria,40.76773677,-73.92414335,Entire home/apt,120,1,0,,,1,0
7387846,Enjoy Your Stay in NY in the Perfect Bedroom,38702377,Edwin,Queens,Astoria,40.76805723,-73.93354581,Private room,59,1,2,12/11/16,0.18,2,307
16693953,EXQUISITE TRANQUIL QUIET ROOM IN NYC,5281237,Jonathan,Queens,Astoria,40.77255153,-73.93023376,Private room,79,2,4,5/31/17,0.6,2,122
8953625,"PRIVATE, CLEAN, ROOM CLOSE TO MANH",45416627,Lolita,Queens,Astoria,40.76831683,-73.92345715,Private room,46,2,86,9/11/17,3.77,5,335
11712801,Unfurnished Room for long term rent,62268574,Heena,Queens,Astoria,40.76609665,-73.91902249,Private room,50,1,0,,,1,153
4660939,Large Sunny Apartment in Astoria,24117644,Joshua,Queens,Astoria,40.75582916,-73.92595858,Entire home/apt,120,3,18,1/11/17,0.54,2,0
13924403,Private Room in Kelly&Joes Loft Apt,78529013,Johannes,Queens,Astoria,40.75950887,-73.91963239,Private room,55,1,0,,,1,0
4109420,"Accessible, large & bright apt in Astoria!",19914713,Samantha,Queens,Astoria,40.76177454,-73.91358797,Entire home/apt,110,2,20,9/24/17,0.55,2,7
9794402,Cute Apartment - heart of Astoria,17490821,Pierre,Queens,Astoria,40.76089635,-73.92287756,Entire home/apt,100,3,1,12/28/15,0.05,1,0
18707185,"Newly Renovated Apt Next to Hudson River,NYC View!",6874740,Bloz,Queens,Astoria,40.76716755,-73.93338987,Entire home/apt,151,1,24,9/24/17,5.26,4,211
1356471,Acomoda̤̣o em casa de familia,7363395,Clicia,Queens,Astoria,40.75671272,-73.92197563,Private room,75,5,0,,,1,0
19575994,New York Studio,134300427,Pedro,Queens,Astoria,40.76803274,-73.9206315,Entire home/apt,100,3,5,9/18/17,2.08,1,0
14070967,Chic pied-a-terre w/ terrace -15mins to Manhattan,84515464,Stephen,Queens,Astoria,40.7632162,-73.91612045,Entire home/apt,150,3,19,9/28/17,1.43,1,292
9089397,"Hosting single travelers, Weekends",47394476,Alexander,Queens,Astoria,40.7635226,-73.9135284,Private room,50,2,1,11/3/15,0.04,1,0
9334840,Cozy warm one bedroom,2716515,Nick,Queens,Astoria,40.75759801,-73.90670244,Entire home/apt,70,1,1,11/11/15,0.04,1,0
10782718,Studio (200 square feet),55785222,Ryan,Queens,Astoria,40.76635534,-73.90392707,Entire home/apt,75,1,0,,,1,0
18008155,Comfortable Bedroom in Astoria,111797441,Gabi&Blanca,Queens,Astoria,40.76150129,-73.92326821,Private room,60,2,19,9/29/17,4.04,4,303
9056804,Clean & bright private bedroom,47248796,Kat,Queens,Astoria,40.76559359,-73.90867174,Private room,75,3,0,,,1,360
20498407,Your Cozy Home in Astoria,19901294,Paco,Queens,Astoria,40.76255006,-73.92347385,Entire home/apt,106,3,1,9/10/17,1,1,0
20454676,BEAUTIFUL 2 BED Astoria Apt 10 Min To Manhattan,129405660,Vincent,Queens,Astoria,40.76853637,-73.92045565,Entire home/apt,190,1,6,9/25/17,6,1,312
13544682,"Bright, Airy, Comfortable 1 bdrm",19844529,Katie,Queens,Astoria,40.7646969,-73.9237882,Entire home/apt,135,2,12,8/9/17,0.77,1,0
15772854,"Quiet room in hip Astoria, 15 min to Midtown.",24482415,Karuna,Queens,Astoria,40.75902309,-73.91819376,Private room,50,3,15,9/26/17,1.78,1,0
19967115,Spacious 1st floor apartment in fantastic location,12652679,Madhu,Queens,Astoria,40.76297327,-73.91695977,Shared room,80,7,5,9/5/17,2.59,1,0
13151075,ASTORIA APARTMENT OUTDOOR SPACE,18051286,Danielle,Queens,Astoria,40.7722086,-73.9290139,Private room,50,1,0,,,1,0
978386,"A GEM Garden Apt on Broadway & 42ST QUEENS, NY",5354308,Yiota,Queens,Astoria,40.75750855,-73.916779,Entire home/apt,100,2,178,9/22/17,3.29,1,335
9989616,"Large, Bright, Astoria Room",10702860,Sophia,Queens,Astoria,40.76497575,-73.91764648,Private room,55,10,0,,,1,0
11234747,Mins away to Manhattan Suite Residence,24146326,Julien,Queens,Astoria,40.76625882,-73.93053787,Shared room,180,2,5,4/9/17,0.3,2,35
13413795,"Large, airy, one bedroom apartment in Astoria.",76405047,Megan,Queens,Astoria,40.77198515,-73.92530637,Entire home/apt,185,1,1,7/22/16,0.07,1,0
2141549,SPACIOUS BEAUTIFUL APT IN NYC,10475184,Eden,Queens,Astoria,40.76364062,-73.92834301,Entire home/apt,222,2,194,9/30/17,4.35,1,248
6072842,Convenient and cozy space!,31522185,Dimitri,Queens,Astoria,40.76602232,-73.9174159,Shared room,75,5,4,8/28/16,0.14,1,0
12626405,#2-Cozy & Convenien flat Close to City,838828,Moblat,Queens,Astoria,40.76104369,-73.91237601,Entire home/apt,169,1,0,,,2,162
12872742,New 15 mins to Manhattan,70405672,Fatima,Queens,Astoria,40.76352855,-73.92168501,Entire home/apt,95,1,39,9/19/17,5,1,61
4987929,Near Subway -15 min to Manhattan,25715117,Lilia,Queens,Astoria,40.76357261,-73.92829262,Private room,100,5,28,9/28/17,0.97,1,329
17224136,Entire Apt. 20 Mins from Manhattan!,81876750,Daniel,Queens,Astoria,40.76042897,-73.9146506,Entire home/apt,122,1,2,9/11/17,0.27,1,282
19965684,Lovely 1st floor studio,141557712,Isa,Queens,Astoria,40.76531017,-73.92413401,Entire home/apt,200,2,2,9/4/17,1.03,1,364
11970285,Astoria Duplex + Private Backyard & Home Theatre,461168,Christian,Queens,Astoria,40.76876284,-73.91177726,Entire home/apt,227,10,3,4/19/17,0.21,1,114
8704348,Spacious & Artsy Astoria Apartment,9376458,Jorge,Queens,Astoria,40.76511993,-73.9243134,Entire home/apt,135,3,11,10/2/16,0.46,1,0
2532873,Beautiful Master Bedroom in the Heart of Astoria,12972780,Ismail,Queens,Astoria,40.76162692,-73.91782626,Private room,100,1,4,9/24/17,0.99,2,59
6467956,CLEAN & SPACIOUS ROOM,32167398,Sole,Queens,Astoria,40.75792529,-73.92684826,Private room,50,1,118,9/5/17,4.1,6,330
20359268,Newly Renovated 1 Bedroom Condo,5897369,Scott,Queens,Astoria,40.76355412,-73.91743545,Entire home/apt,150,1,2,9/24/17,2,1,4
16019599,Clean cozy room in historically diverse Astoria,51313197,Sam,Queens,Astoria,40.76294352,-73.91486362,Private room,75,6,1,11/18/16,0.09,1,89
14984002,"Manhattan, Times square 5* mins to Central park",65359432,Ren,Queens,Astoria,40.76325924,-73.92569047,Entire home/apt,500,3,2,6/29/17,0.19,1,0
11060749,Nice Apt in Astoria with Backyard!!,57407656,Mike,Queens,Astoria,40.76281153,-73.90546025,Entire home/apt,70,1,98,9/14/17,5,1,148
19031108,"Cozy Private Room in Astoria, near LGA and Midtown",132801944,Shampa,Queens,Astoria,40.76877156,-73.91237399,Private room,38,4,12,10/2/17,3.05,1,74
19767372,One Bedroom in the middle of Astoria,139511753,Brittani,Queens,Astoria,40.76530997,-73.91155455,Entire home/apt,137,2,2,8/11/17,0.77,1,0
20096412,Astoria prime location,1549925,Amr,Queens,Astoria,40.75893856,-73.91623365,Private room,80,5,2,9/4/17,1.11,1,359
11437634,Modern 1-bdrm apt near Manhattan and Central Park,25194025,Negra & Edo,Queens,Astoria,40.75579447,-73.91479552,Entire home/apt,90,2,27,9/30/17,2.03,1,307
20761296,Huge Room in Beautiful New Renovated Apartment,146030957,Bryan,Queens,Astoria,40.77027859,-73.92111732,Private room,45,1,2,9/4/17,1.87,1,0
8167145,Cherry Blossom Apartment,1510638,Alessandro,Queens,Astoria,40.75534725,-73.91397282,Entire home/apt,135,7,2,10/2/15,0.08,1,365
8953404,LARGE BEDROOM CLOSE TO MANHATTAN,45416627,Lolita,Queens,Astoria,40.76800782,-73.92500852,Private room,50,2,47,9/2/17,2.09,5,320
10297582,Sunny and huge room in Astoria!,52973925,Alexis,Queens,Astoria,40.75619117,-73.91881397,Private room,66,1,0,,,1,0
8954037,BIG NEW ROOM,45416627,Lolita,Queens,Astoria,40.76941796,-73.92342764,Private room,50,2,56,9/16/17,2.4,5,316
19964062,Brand New Luxury 1BR 12 Mins from midtown,141540856,Dan,Queens,Astoria,40.76979544,-73.92008836,Entire home/apt,200,1,0,,,1,101
8953200,CLASSIC BEDROOM CLOSE TO MANHATTAN,45416627,Lolita,Queens,Astoria,40.76782814,-73.92315737,Private room,60,1,70,9/11/17,3,5,322
19438654,Not your typical studio,136283038,Melanie,Queens,Astoria,40.76378625,-73.91596591,Entire home/apt,110,1,0,,,1,267
13540829,Comfortable Affordable 2 bed Apt ASTORIA NEW YORK,26475189,Ellen,Queens,Astoria,40.76959915,-73.92693692,Entire home/apt,79,21,0,,,1,0
21142247,Spacious Modern 1BD Apt 30 minutes from Times Sqr,498727,Tomi,Queens,Astoria,40.77235599,-73.92651129,Entire home/apt,120,10,0,,,1,16
14982260,Newly renovated 1-bm apt with a wooden deck.,10162189,Adrian,Queens,Astoria,40.76801784,-73.91814822,Entire home/apt,180,2,17,9/18/17,1.34,1,251
15374777,Large room 5mins to NYC/Fridge/900Mb Internet,30384194,Patricio,Queens,Astoria,40.75770773,-73.91385108,Private room,69,1,21,9/30/17,1.75,1,335
18389211,Lola's place,127375531,Lola,Queens,Astoria,40.76562564,-73.92003626,Private room,75,4,0,,,1,160
19814560,"Beautiful Double Room in the heart of Astoria, NY",139985282,David,Queens,Astoria,40.76468996,-73.91094275,Private room,48,1,3,8/13/17,1.61,1,94
10229444,Great Location 15 mint from Manhatt,24884472,Ruveyda,Queens,Astoria,40.76619928,-73.92027129,Private room,120,2,4,9/24/16,0.25,1,361
4658860,Astoria Queens great room for rent!,24109809,Jonathon,Queens,Astoria,40.77270719,-73.93159191,Private room,200,1,0,,,1,0
562524,Private Room - 15mins to Manhathan,2732948,Riomar,Queens,Astoria,40.76573388,-73.93048384,Private room,80,2,41,3/20/16,0.67,2,0
16930662,Cozy yellow room,37185194,Hali,Queens,Astoria,40.7696423,-73.91558608,Private room,44,1,8,9/4/17,1.18,1,4
12751856,Sunny Single Room in Astoria,69353289,Katy,Queens,Astoria,40.76229962,-73.9130399,Private room,62,1,9,9/29/17,0.66,1,233
17877786,Beautiful bedroom in Astoria,111797441,Gabi&Blanca,Queens,Astoria,40.76270321,-73.92359159,Private room,75,2,32,9/23/17,5.19,4,315
7901928,Cozy Room in the Heart of Astoria,4646764,Amanda,Queens,Astoria,40.76281419,-73.91553931,Private room,60,1,2,11/9/15,0.08,1,0
18649806,Cozy 1 Bedroom with Queen bed,44838931,Andrea,Queens,Astoria,40.76848301,-73.93212629,Private room,90,1,11,9/13/17,2.28,3,122
4705670,"Private, quiet spacious room with tons of sun!",24117644,Joshua,Queens,Astoria,40.75572073,-73.92631838,Private room,70,2,40,9/30/17,1.25,2,294
2134294,"Nice room in Astoria, Queens, NYC",10859726,Don Luis,Queens,Astoria,40.77073405,-73.93228768,Private room,57,5,9,8/31/17,0.2,3,291
8441969,"Full Bedroom Avaliable, Astoria",1411399,Carlos,Queens,Astoria,40.76615454,-73.91325308,Private room,79,1,2,10/7/15,0.08,5,365
9343025,15 Minutes from Manhattan,23638971,Velko,Queens,Astoria,40.76373605,-73.92267996,Entire home/apt,95,1,132,9/12/17,5.76,1,35
18649105,Large 1 Bedroom in Astoria/Long Island City!,44838931,Andrea,Queens,Astoria,40.76842621,-73.93257498,Private room,100,1,9,8/29/17,1.85,3,307
17731335,Private room in cozy Astoria apartment,120906593,Yoko,Queens,Astoria,40.76120771,-73.92340737,Private room,65,2,12,9/1/17,2.02,1,62
7638571,Not Fancy but Clean Room in Astoria,35659953,Bratso,Queens,Astoria,40.76780945,-73.93303467,Private room,30,1,40,7/22/17,1.53,2,277
13028906,Villa Astoria I (Private 3rd Floor - 2 Rooms),71981635,Mimi & Andres,Queens,Astoria,40.76424051,-73.92400978,Entire home/apt,75,2,27,7/24/17,1.62,3,365
18926858,Astoria Apartment with Balcony,131925078,Jennifer,Queens,Astoria,40.76524645,-73.93104999,Entire home/apt,125,1,0,,,1,0
18910492,Beautiful Room in the Heart of Astoria with view,131792379,George,Queens,Astoria,40.76834351,-73.92093275,Private room,55,1,0,,,1,0
16927714,Designer 2bed/2bath - 10 minutes from Manhattan,113080752,Evi,Queens,Astoria,40.76382304,-73.91671052,Entire home/apt,220,2,8,9/24/17,1.89,1,332
13781978,Beautiful Room in Modern Duplex,71857900,Jacqueline,Queens,Astoria,40.77152699,-73.93191024,Private room,150,2,0,,,1,0
20745174,"Spend NYE IN NYC ,White cozy room for 2!",96064985,Milica,Queens,Astoria,40.76042897,-73.92256862,Private room,150,4,0,,,2,108
16354170,"Cool Apt in Heart of Astoria, 20 Mins from Midtown",36153054,Franky,Queens,Astoria,40.77251073,-73.92257507,Entire home/apt,85,2,50,9/13/17,5.1,1,330
6704000,Sunny Room in Astoria NYC!,34578795,Ryan,Queens,Astoria,40.75928864,-73.91729581,Private room,45,10,1,8/14/15,0.04,1,0
9735503,Full 1BR+Balcony 17min to Midtown,166014,Matt & Virginia,Queens,Astoria,40.77066366,-73.92181357,Entire home/apt,100,7,2,8/6/16,0.13,1,0
3164997,Charming XL 1br in Astoria,15998942,David,Queens,Astoria,40.77220674,-73.92492615,Entire home/apt,180,1,19,9/4/17,0.51,1,359
7127458,Great 1 bdr in a 1 bedroom apartment. Great deal!,37332180,Thibault,Queens,Astoria,40.76263563,-73.91155963,Entire home/apt,70,4,9,6/11/17,0.34,1,10
8964446,Cozy Bedroom in Astoria Two Bedroom Apartment.,46848226,Jessica,Queens,Astoria,40.76010271,-73.91929464,Private room,60,2,3,7/30/17,1.2,1,0
15632470,"Cozy Bedroom in Astoria, 15 min from Times Square",84841205,Yorgos,Queens,Astoria,40.7622667,-73.92316481,Private room,55,5,14,8/28/17,1.38,1,90
13928461,Charismatic Flat in Astoria,24678224,Stephanie,Queens,Astoria,40.76481752,-73.91996173,Private room,200,2,6,9/4/17,0.46,1,265
17073948,Bright and beautiful apt in Astoria,5394824,Federica,Queens,Astoria,40.76799435,-73.92976509,Entire home/apt,120,4,15,9/10/17,2.01,1,217
15649021,"Cool private room in Astoria, New York!",14422390,Bill,Queens,Astoria,40.76625458,-73.93295113,Private room,49,1,12,7/19/17,1.08,1,0
3310706,Sunny Private Room Manhattan 10min,6008257,Robert,Queens,Astoria,40.76390605,-73.9286649,Private room,49,1,277,9/25/17,6.93,5,149
12367449,I HEART LIC...you will too!,3121134,Allison,Queens,Astoria,40.76189808,-73.91985254,Private room,66,1,1,8/6/16,0.07,1,0
4375146,Beautiful & spacious apartment,22715031,Fernando,Queens,Astoria,40.76575491,-73.92091916,Private room,75,5,1,11/10/14,0.03,1,0
13927747,Private bedroom & bath plus balcony,82736754,Lindsay,Queens,Astoria,40.76717486,-73.92333616,Private room,95,2,6,12/13/16,0.47,1,244
12342876,Cozy&Spacious in Beautiful Astoria,8389062,Eliza,Queens,Astoria,40.76202306,-73.91467128,Entire home/apt,120,1,1,6/12/16,0.06,1,0
4637053, Beautiful Astoria apt next to Mtan,24009463,Vadim,Queens,Astoria,40.76793824,-73.93413303,Entire home/apt,150,3,66,10/1/17,1.96,1,268
5238159,Near Kaufmann Astoria Studios!,27107497,Melanie,Queens,Astoria,40.76349652,-73.92023905,Private room,70,7,0,,,1,364
11010008,Private Spacious Room ~ Near Trains,57069872,Allison,Queens,Astoria,40.76100925,-73.91572883,Private room,70,2,36,9/22/17,2.03,1,88
19856880,Short ride into the city from Astoria,132042700,Evi,Queens,Astoria,40.76286798,-73.92374385,Private room,45,1,14,9/29/17,5.32,3,164
14548344,"Spacious 3-BR in Astoria, Minutes from Manhattan!",21935318,Victoria,Queens,Astoria,40.76300247,-73.92601288,Entire home/apt,350,1,6,6/4/17,0.46,1,88
19737184,Fun 3 Bedroom Just 15 Minutes to Manhattan!!,138729500,John & Leni,Queens,Astoria,40.7598637,-73.92025073,Entire home/apt,275,2,7,9/29/17,3.62,3,319
10156960,Room for rent in Astoria,52132169,Marin,Queens,Astoria,40.75845958,-73.92183974,Private room,60,2,28,6/18/17,1.39,1,357
